4 0:0.604732 1:3 2:9.35533 3:10.5555 4:74.563 5:3 6:3.33333 7:-218.219 8:-66.2268 9:-14.8439 10:-243.91 11:386.514 12:933.773 13:4
5 0:1.85042 1:3 2:5.72907 3:13.397 4:124.381 5:-8.5 6:1.08333 7:-17.7112 8:-469.573 9:-26.7938 10:0 11:982.289 12:70.8447 13:3
5 0:2.25 1:3 2:5.16253 3:12.37 4:129.139 5:0.416667 6:1.13333 7:-10.4694 8:-444.444 9:-104.019 10:0 11:989.531 12:0 13:3
5 0:2.05266 1:3 2:4.4311 3:10.3123 4:127.777 5:-6 6:1.05263 7:-166.013 8:-477.815 9:0 10:0 11:833.987 12:9.35708 13:3
10 0:1.77165 1:3 2:6.59643 3:16.0014 4:103.375 5:0.757576 6:9 7:-15.5773 8:-468.845 9:-344.533 10:-153.635 11:984.423 12:95.6017 13:6
10 0:1.57511 1:3 2:6.78024 3:16.3707 4:116.226 5:-2 6:-21 7:-2.16049 8:-508.333 9:-321.296 10:-155.864 11:997.84 12:126.543 13:5
10 0:1.8562 1:3 2:7.73386 3:18.7634 4:96.4711 5:-0.227273 6:-11 7:-12.5888 8:-381.214 9:-373.467 10:-184.312 11:987.411 12:157.521 13:3
10 0:2.0913 1:3 2:7.90713 3:19.5441 4:111.85 5:-0.625 6:3.25 7:-2.34398 8:-421.037 9:-278.347 10:-150.308 11:997.656 12:57.1345 13:6
10 0:2.13077 1:3 2:8.207 3:17.9645 4:114.898 5:-0.230769 6:-5 7:-5.06757 8:-318.131 9:-300.394 10:-123.311 11:994.932 12:151.182 13:3
10 0:1.78352 1:3 2:8.65779 3:16.5751 4:113.213 5:-0.529412 6:-3.66667 7:-7.0086 8:-364.129 9:-199.745 10:-69.4489 11:992.991 12:196.559 13:5
10 0:2.05478 1:3 2:9.2093 3:18.1083 4:110.184 5:-0.428571 6:-3.8 7:-5.20156 8:-329.649 9:-272.107 10:-148.895 11:994.798 12:157.022 13:3
10 0:2.01773 1:3 2:11.399 3:20.0537 4:103.276 5:-0.714286 6:-8 7:-4.5854 8:-354.222 9:-249.14 10:-225.067 11:995.415 12:141.383 13:3
10 0:2.59135 1:3 2:11.8945 3:23.5382 4:108.376 5:-0.684211 6:-2.57143 7:-8.65801 8:-335.807 9:-167.285 10:-138.219 11:991.342 12:50.0928 13:5
10 0:1.80222 1:3 2:8.4322 3:20.3258 4:118.535 5:-0.333333 6:-16 7:-1.02564 8:-514.188 9:-64.6154 10:-121.026 11:998.974 12:40.6838 13:7
2 0:0.303242 1:3 2:2.41613 3:11.1508 4:102.457 5:1.10526 6:0.428571 7:-10.5011 8:-122.881 9:-102.248 10:-878.408 11:292.741 12:877.119 13:3
4 0:0.883537 1:3 2:4.14285 3:13.9795 4:102.613 5:1.4 6:-0.333333 7:-24.4428 8:-567.937 9:-872.753 10:-564.342 11:859.094 12:432.063 13:4
5 0:1.87397 1:3 2:6.52612 3:13.3191 4:108.117 5:-2 6:3 7:-6.57895 8:-380.848 9:-247.807 10:-51.1696 11:993.421 12:152.778 13:7
5 0:1.18069 1:3 2:7.4768 3:16.0175 4:91.0919 5:0.777778 6:1.83333 7:-65.3041 8:-556.331 9:-110.668 10:-65.8026 11:934.696 12:290.628 13:4
4 0:1.20682 1:3 2:3.93982 3:14.418 4:117.135 5:1.68 6:0.333333 7:-125.235 8:-279.661 9:-1000 10:-346.516 11:874.765 12:548.964 13:2
4 0:2.1245 1:3 2:2.23805 3:10.5141 4:136.308 5:5 6:0.0769231 7:-18.1761 8:-368.85 9:-1000 10:-213.726 11:981.824 12:101.849 13:3
5 0:2.27824 1:3 2:5.38881 3:12.1517 4:124.789 5:-0.375 6:22 7:-6.12182 8:-363.636 9:-232.935 10:0 11:993.878 12:75.2984 13:5
10 0:2.30896 1:3 2:6.86826 3:19.5425 4:118.815 5:0.6 6:-4.5 7:-1.2276 8:-341.272 9:-350.847 10:-102.136 11:998.772 12:91.8242 13:3
4 0:2.05042 1:3 2:2.38925 3:11.6473 4:135.708 5:-1.5 6:0.097561 7:-2.84652 8:-298.094 9:-1000 10:-325.769 11:997.153 12:189.61 13:2
5 0:2.73563 1:3 2:5.24489 3:12.9962 4:133.792 5:0.272727 6:2.92308 7:-2.00535 8:-331.455 9:-252.674 10:0 11:997.995 12:34.0909 13:5
10 0:1.88405 1:3 2:8.21064 3:17.8981 4:108.937 5:0.666667 6:2.23529 7:-6.72011 8:-347.56 9:-328.696 10:-154.563 11:993.28 12:183.212 13:3
4 0:1.90017 1:3 2:2.50999 3:11.9265 4:137.052 5:0.282609 6:-0 7:-4.58449 8:-326.517 9:-1000 10:-252.874 11:995.416 12:199.753 13:2
4 0:1.68498 1:3 2:2.74797 3:11.8582 4:139.523 5:0.333333 6:-0.5 7:-81.1528 8:-566.553 9:-999.242 10:-268.108 11:918.847 12:26.9245 13:6
4 0:1.26523 1:3 2:3.05319 3:10.8539 4:118.422 5:0.307692 6:0.25 7:-64.8292 8:-647.127 9:-988.742 10:-388.975 11:935.171 12:143.245 13:1
5 0:2.31415 1:3 2:5.49624 3:15.4599 4:104.526 5:0 6:1.33333 7:-3.66898 8:-430.901 9:-192.01 10:0 11:996.331 12:1.22299 13:5
4 0:1.65249 1:3 2:2.62231 3:11.3727 4:120.902 5:0.333333 6:0.5 7:-6.61765 8:-370.588 9:-1000 10:-252.206 11:993.382 12:234.559 13:2
4 0:1.62025 1:3 2:2.73168 3:12.1406 4:128.855 5:0.45 6:-0 7:-5.27344 8:-384.766 9:-1000 10:-263.672 11:994.727 12:232.422 13:3
5 0:2.70831 1:3 2:8.10003 3:15.0895 4:122.506 5:0.189189 6:1.27273 7:-24.3943 8:-291.238 9:-34.3511 10:0 11:975.606 12:77.9954 13:5
10 0:1.80025 1:3 2:6.624 3:17.6043 4:101.296 5:-0.285714 6:-3.25 7:-70.2963 8:-356.995 9:-433.839 10:-55.8236 11:929.704 12:198.484 13:4
10 0:1.9463 1:3 2:8.95759 3:21.5929 4:106.156 5:-7 6:-36 7:-3.17158 8:-403.425 9:-301.935 10:-182.049 11:996.828 12:110.371 13:5
4 0:1.92044 1:3 2:2.15276 3:9.23506 4:139.939 5:-1.5 6:0.125 7:0 8:-362.874 9:-1000 10:-168.852 11:1000 12:157.84 13:4
4 0:1.54249 1:3 2:2.62503 3:10.635 4:133.978 5:-2.6 6:-2 7:0 8:-254.738 9:-1000 10:-230.939 11:1000 12:393.565 13:5
5 0:2.71828 1:3 2:6.34056 3:14.0998 4:113.035 5:0.192308 6:1.4 7:-28.4792 8:-297.416 9:-229.888 10:0 11:971.521 12:70.4639 13:6
10 0:2.01705 1:3 2:8.55248 3:19.5521 4:115.14 5:-4.66667 6:4 7:-1.83756 8:-314.59 9:-307.975 10:-117.604 11:998.162 12:181.183 13:4
4 0:1.51954 1:3 2:2.62762 3:9.86955 4:136.57 5:1.2 6:0.212121 7:-33.9723 8:-414.22 9:-1000 10:-327.59 11:966.028 12:243.873 13:0
4 0:1.50188 1:3 2:2.68268 3:10.6112 4:115.003 5:1.57143 6:0.6 7:-9.53337 8:-411.942 9:-989.463 10:-265.429 11:990.467 12:253.889 13:2
5 0:2.20808 1:3 2:5.75659 3:12.9461 4:114.396 5:0.0833333 6:2.25 7:-6.70936 8:-401.037 9:-133.577 10:0 11:993.291 12:51.8451 13:5
10 0:2.231 1:3 2:9.35376 3:23.9181 4:114.435 5:3 6:6.33333 7:0 8:-324.251 9:-263.965 10:-94.346 11:1000 12:123.978 13:5
4 0:1.88507 1:3 2:2.32144 3:10.1588 4:138.726 5:-3.66667 6:2 7:0 8:-249.269 9:-1000 10:-250.619 11:1000 12:281.215 13:4
5 0:2.67965 1:3 2:6.37432 3:14.6632 4:122.269 5:-0.136364 6:1.6 7:-14.7258 8:-329.2 9:-176.904 10:0 11:985.274 12:43.9837 13:5
4 0:1.6882 1:3 2:2.66826 3:12.3448 4:134.391 5:-0.117647 6:-0.294118 7:-6.15165 8:-451.288 9:-1000 10:-252.933 11:993.848 12:141.059 13:1
4 0:1.36891 1:3 2:2.75579 3:10.2168 4:135.133 5:0.794118 6:0.0144928 7:-10.0057 8:-486.124 9:-1000 10:-434.397 11:989.994 12:244.384 13:0
4 0:1.42485 1:3 2:2.4651 3:8.7897 4:124.086 5:-6 6:0 7:-2.1097 8:-485.935 9:-999.297 10:-341.772 11:997.89 12:215.893 13:4
4 0:1.31468 1:3 2:3.05906 3:10.1376 4:135.798 5:0 6:0.5 7:-116.563 8:-589.823 9:-1000 10:-381.101 11:883.437 12:170.82 13:1
4 0:1.37231 1:3 2:2.90103 3:9.66253 4:119.37 5:0.511628 6:-0 7:-94.7879 8:-551.437 9:-1000 10:-420.202 11:905.212 12:177.261 13:4
4 0:1.47519 1:3 2:2.87003 3:11.1092 4:119.497 5:0.444444 6:0.125 7:-44.254 8:-472.96 9:-1000 10:-444.82 11:955.746 12:204.921 13:0
5 0:2.47592 1:3 2:5.64935 3:13.3437 4:121.828 5:0 6:1 7:-6.29291 8:-379.863 9:-163.043 10:0 11:993.707 12:24.0275 13:6
5 0:1.79312 1:3 2:5.01467 3:12.2644 4:119.113 5:-0.333333 6:1.2 7:-13.1181 8:-520.013 9:-52.8086 10:0 11:986.882 12:37.6724 13:5
5 0:1.82313 1:3 2:5.63192 3:11.0796 4:120.758 5:-0.0666667 6:2 7:-9.81932 8:-429.497 9:-94.2655 10:0 11:990.181 12:119.01 13:5
5 0:2.19989 1:3 2:5.79568 3:12.5249 4:114.578 5:0.236842 6:8.4 7:-12.7441 8:-366.6 9:-200.099 10:0 11:987.256 12:87.9676 13:4
10 0:1.71862 1:3 2:6.56812 3:16.7399 4:119.471 5:0.1 6:3.66667 7:0 8:-515.52 9:-253.804 10:-113.816 11:1000 12:66.3421 13:6
10 0:1.06245 1:3 2:5.14833 3:11.727 4:110.577 5:1.5 6:-3.25 7:0 8:-663.673 9:-364.898 10:-131.429 11:1000 12:277.551 13:5
10 0:1.03591 1:3 2:5.22291 3:11.7782 4:109.637 5:2 6:-1.42857 7:-5.89971 8:-524.336 9:-429.204 10:-36.8732 11:994.1 12:441.003 13:0
10 0:1.73465 1:3 2:12.8031 3:20.4732 4:99.7133 5:0.0980392 6:3.3 7:-16.0968 8:-304.339 9:-233.653 10:-147.271 11:983.903 12:272.146 13:4
4 0:1.79117 1:3 2:2.55109 3:9.92709 4:141.928 5:0.1 6:-0 7:-80.5871 8:-400.997 9:-1000 10:-321.795 11:919.413 12:157.297 13:2
5 0:1.48304 1:3 2:5.49558 3:10.1538 4:118.728 5:0.892857 6:1.94118 7:-18.3014 8:-476.122 9:-16.0137 10:0 11:981.699 12:198.17 13:5
10 0:1.31143 1:3 2:5.81658 3:13.7549 4:116.758 5:2 6:54 7:-1.3544 8:-508.804 9:-413.995 10:-134.989 11:998.646 12:253.725 13:0
4 0:1.66913 1:3 2:2.72148 3:12.4626 4:130.432 5:1.51724 6:0.0555556 7:-8.83838 8:-423.611 9:-1000 10:-263.258 11:991.162 12:175.505 13:5
5 0:1.70788 1:3 2:6.08309 3:10.2331 4:122.913 5:0.193548 6:2.75 7:-26.9939 8:-387.975 9:-133.742 10:0 11:973.006 12:197.546 13:5
10 0:1.46116 1:3 2:7.52622 3:16.9325 4:116.322 5:-0 6:11.5 7:0 8:-589.873 9:-202.954 10:-185.654 11:1000 12:94.5148 13:5
4 0:1.55509 1:3 2:2.48894 3:9.66544 4:136.319 5:0.692308 6:0.12963 7:-2.69318 8:-405.635 9:-1000 10:-312.409 11:997.307 12:237.415 13:4
5 0:1.8563 1:3 2:5.30561 3:10.0734 4:130.43 5:0.553398 6:2.54167 7:-74.2289 8:-419.701 9:-203.184 10:0 11:925.771 12:119.005 13:4
10 0:2.0945 1:3 2:7.40088 3:17.6948 4:104.02 5:0.741935 6:2.8 7:-18.8679 8:-362.592 9:-367.678 10:-182.116 11:981.132 12:114.848 13:5
4 0:1.39394 1:3 2:2.97738 3:12.0809 4:135.365 5:0.267442 6:-0.030303 7:-15.0715 8:-411.515 9:-1000 10:-324.49 11:984.928 12:305.876 13:0
5 0:2.16922 1:3 2:6.99584 3:12.5636 4:120.768 5:0.509434 6:4.0625 7:-11.0369 8:-328.478 9:-113.222 10:0 11:988.963 12:132.517 13:5
10 0:1.74775 1:3 2:13.5431 3:22.4435 4:108.617 5:0.425926 6:1.68182 7:-6.93456 8:-352.672 9:-229.026 10:-208.842 11:993.065 12:219.491 13:1
4 0:1.59174 1:3 2:2.48059 3:10.1057 4:121.335 5:2.33333 6:0.111111 7:-3.81679 8:-449.618 9:-1000 10:-251.145 11:996.183 12:178.626 13:2
5 0:1.52881 1:3 2:4.71309 3:10.5211 4:116.003 5:0 6:3.5 7:-41.0385 8:-551.926 9:-113.065 10:0 11:958.961 12:102.178 13:6
10 0:1.20859 1:3 2:7.34902 3:18.5933 4:101.755 5:-0.125 6:2.5 7:-11.1675 8:-762.437 9:-207.107 10:-265.99 11:988.832 12:64.9746 13:5
4 0:2.01163 1:3 2:2.2565 3:10.8001 4:124.428 5:2.33333 6:-1.8 7:-3.2113 8:-368.658 9:-1000 10:-122.03 11:996.789 12:128.452 13:4
5 0:2.08783 1:3 2:6.77963 3:14.2416 4:115.662 5:-0.2 6:1.5 7:-23.6162 8:-379.336 9:-90.7749 10:0 11:976.384 12:99.631 13:6
10 0:1.52812 1:3 2:7.25524 3:17.5041 4:122.205 5:0.428571 6:-4 7:0 8:-542.19 9:-210.054 10:-125.673 11:1000 12:112.208 13:5
4 0:1.41148 1:3 2:2.60768 3:9.78195 4:125.636 5:3.66667 6:1 7:-1.71821 8:-512.6 9:-999.427 10:-358.534 11:998.282 12:195.876 13:3
5 0:2.75453 1:3 2:6.30684 3:14.0582 4:136.307 5:0.5 6:1.54545 7:0 8:-332.128 9:-134.166 10:0 11:1000 12:30.9109 13:5
10 0:1.52116 1:3 2:6.8016 3:17.8129 4:118.956 5:6 6:-21 7:0 8:-582.689 9:-324.06 10:-197.836 11:1000 12:74.7038 13:3
4 0:1.80884 1:3 2:2.21018 3:9.132 4:140.387 5:2 6:-1 7:-0.660502 8:-406.869 9:-1000 10:-220.277 11:999.339 12:145.971 13:5
4 0:1.54151 1:3 2:2.40226 3:9.38998 4:133.49 5:-2 6:-0.173913 7:-1.22399 8:-517.442 9:-1000 10:-276.622 11:998.776 12:131.273 13:3
4 0:1.39192 1:3 2:2.88308 3:11.185 4:136.646 5:-0.2 6:0.375 7:-34.584 8:-513.866 9:-1000 10:-327.569 11:965.416 12:204.568 13:2
4 0:1.53935 1:3 2:2.61469 3:10.7326 4:128.344 5:15 6:0.157895 7:-1.56838 8:-419.385 9:-1000 10:-267.88 11:998.432 12:230.238 13:3
4 0:1.37716 1:3 2:2.77535 3:10.8406 4:136.59 5:-0.5625 6:0.031746 7:-2.62347 8:-506.331 9:-1000 10:-341.394 11:997.377 12:219.802 13:0
5 0:1.78786 1:3 2:5.5494 3:12.3605 4:119.996 5:0.288136 6:2.2963 7:-25.1401 8:-460.048 9:-138.511 10:0 11:974.86 12:99.2794 13:3
10 0:1.3657 1:3 2:8.45232 3:18.3998 4:106.552 5:0.651163 6:-10.7778 7:-14.3261 8:-533.781 9:-133.534 10:-116.201 11:985.674 12:198.444 13:5
4 0:1.80089 1:3 2:2.35893 3:10.234 4:136.98 5:-0.25 6:-0.0857143 7:-1.03135 8:-367.574 9:-1000 10:-214.934 11:998.969 12:187.706 13:3
5 0:3.64194 1:3 2:8.82281 3:16.2001 4:115.604 5:-0.0333333 6:5.33333 7:-10.8995 8:-124.959 9:-214.687 10:0 11:989.101 12:149.62 13:3
10 0:1.83216 1:3 2:10.5223 3:22.9062 4:112.39 5:-0.714286 6:10.25 7:-1.12108 8:-400.064 9:-214.286 10:-140.295 11:998.879 12:145.74 13:4
5 0:2.67917 1:3 2:7.40536 3:13.3139 4:123.146 5:-0.09375 6:2.7619 7:-8.81286 8:-237.74 9:-193.468 10:0 11:991.187 12:135.511 13:5
11 0:2.71753 1:3 2:2.7697 3:20.5802 4:138.289 5:3 6:-0.142857 7:-73.7819 8:-359.629 9:-1000 10:0 11:926.218 12:8.35267 13:3
11 0:2.28326 1:3 2:3.32572 3:18.0606 4:129.638 5:-1 6:-1 7:-123.434 8:-435.464 9:-848.371 10:0 11:876.566 12:2.50627 13:5
11 0:1.81439 1:3 2:2.60854 3:15.0184 4:130.282 5:-3 6:-0.4 7:-30.6905 8:-526.854 9:-1000 10:-0.639386 11:969.309 12:24.2967 13:3
11 0:2.53869 1:3 2:3.16068 3:22.1468 4:124.413 5:-0.625 6:-0.333333 7:-129.96 8:-384.704 9:-983.899 10:-5.17539 11:870.04 12:9.20069 13:3
11 0:2.40594 1:3 2:2.6887 3:20.2668 4:140.589 5:2 6:-0.4 7:-2.05761 8:-411.523 9:-1000 10:0 11:997.942 12:4.11523 13:6
11 0:2.33241 1:3 2:2.80845 3:17.8941 4:133.664 5:6.33333 6:0.285714 7:-93.8242 8:-406.77 9:-992.28 10:0 11:906.176 12:21.9715 13:4
11 0:2.97433 1:3 2:2.68671 3:23.6316 4:125.719 5:-0.428571 6:-0.125 7:-3.88433 8:-329.305 9:-1000 10:0 11:996.116 12:6.90548 13:3
11 0:1.9682 1:3 2:2.91551 3:17.2268 4:135.15 5:3 6:-0.333333 7:-77.4373 8:-502.507 9:-959.331 10:-0.557103 11:922.563 12:5.57103 13:2
11 0:1.89559 1:3 2:2.75725 3:15.6653 4:123.744 5:-2.6 6:0 7:-89.7217 8:-509.37 9:-999.432 10:0 11:910.278 12:18.1715 13:2
11 0:2.01679 1:3 2:3.12438 3:17.2555 4:125.912 5:0.8 6:-0.142857 7:-68.6785 8:-472.425 9:-882.934 10:-10.4058 11:931.322 12:23.4131 13:3
12 0:0.894817 1:3 2:3.23729 3:14.1588 4:123.633 5:3 6:3.5 7:-44.2073 8:-905.996 9:-667.175 10:0 11:850.61 12:94.0041 13:5
12 0:0.814668 1:3 2:2.88366 3:12.9879 4:118.959 5:1.85714 6:6 7:-105.055 8:-983.152 9:-658.077 10:0 11:709.613 12:16.8484 13:3
12 0:1.02262 1:3 2:3.04354 3:14.9207 4:113.196 5:-0.666667 6:-17 7:-6.17284 8:-969.65 9:-802.984 10:0 11:993.827 12:8.23045 13:6
13 0:1.3299 1:3 2:3.52968 3:19.6498 4:118.403 5:1 6:5.5 7:0 8:-725.49 9:-999.544 10:-293.206 11:1000 12:26.4478 13:6
12 0:0.641786 1:3 2:2.50696 3:12.594 4:123.866 5:-1.5 6:-5.5 7:-22.6591 8:-985.671 9:-583.472 10:0 11:619.127 12:14.3286 13:4
12 0:0.967413 1:3 2:2.47444 3:11.5063 4:113.548 5:-0.25 6:-5 7:-11.2016 8:-954.684 9:-966.904 10:-3.56415 11:956.212 12:45.3157 13:5
12 0:0.957051 1:3 2:2.8566 3:14.0312 4:117.829 5:-2.5 6:1.66667 7:-8.33333 8:-866.667 9:-957.051 10:-3.20513 11:948.718 12:133.333 13:3
12 0:0.844276 1:3 2:2.96847 3:15.7547 4:119.864 5:-1.75 6:-1.44444 7:-8.6815 8:-900.705 9:-844.276 10:0 11:835.594 12:99.2946 13:4
12 0:0.868488 1:3 2:2.95048 3:14.1405 4:115.26 5:-0.428571 6:-0.5 7:-82.4482 8:-904.906 9:-855.336 10:-3.0349 11:786.039 12:95.0936 13:6
12 0:0.80852 1:3 2:3.19165 3:14.8583 4:115.066 5:-1.33333 6:-0.8 7:-51.6351 8:-932.444 9:-611.876 10:-2.15146 11:756.885 12:67.5559 13:5
12 0:0.738589 1:3 2:2.80748 3:15.0599 4:126.063 5:-1.66667 6:0 7:-48.6609 8:-995.851 9:-696.341 10:0 11:689.928 12:4.14938 13:4
12 0:0.72959 1:3 2:2.74027 3:13.9512 4:124.441 5:9 6:-15 7:-4.80236 8:-995.567 9:-608.423 10:0 11:724.788 12:4.43295 13:4
12 0:0.844922 1:3 2:3.01723 3:13.537 4:123.079 5:1.71429 6:19 7:-139.907 8:-979.772 9:-684.366 10:0 11:705.015 12:20.2276 13:5
12 0:0.84714 1:3 2:2.92148 3:16.0399 4:122.275 5:0 6:-6.33333 7:-1.373 8:-985.355 9:-789.474 10:0 11:845.767 12:14.6453 13:6
12 0:1.00864 1:3 2:3.36599 3:15.6631 4:121.564 5:0.2 6:-17 7:-20.7488 8:-984.664 9:-654.037 10:0 11:979.251 12:6.7659 13:5
13 0:1.32791 1:3 2:4.52968 3:20.5629 4:120.255 5:1.66667 6:-1.88889 7:-79.4371 8:-744.439 9:-911.938 10:-496.142 11:920.563 12:8.6246 13:4
13 0:1.27243 1:3 2:4.35401 3:18.2407 4:115.425 5:0 6:-1.58333 7:-172.829 8:-771.281 9:-961.307 10:-404.557 11:827.171 12:14.6174 13:4
13 0:1.46799 1:3 2:3.96654 3:19.0882 4:113.227 5:0.5 6:-2.125 7:-47.3684 8:-681.203 9:-875.94 10:-307.143 11:952.632 12:0 13:5
13 0:1.19887 1:3 2:3.92921 3:16.31 4:114.524 5:3 6:-2.25 7:-160.757 8:-829.787 9:-967.297 10:-349.488 11:839.243 12:4.33412 13:3
13 0:1.42685 1:3 2:4.01097 3:19.0934 4:115.401 5:1.4 6:-6.5 7:-138.83 8:-694.151 9:-997.533 10:-386.892 11:861.17 12:6.69486 13:5
13 0:1.5394 1:3 2:3.64021 3:18.4474 4:120.318 5:3 6:-1.75 7:-86.5682 8:-637.238 9:-989.694 10:-339.402 11:913.432 12:12.3669 13:4
13 0:1.38201 1:3 2:3.72794 3:19.8233 4:113.739 5:10 6:-3.33333 7:-0.365631 8:-680.439 9:-994.15 10:-469.47 11:999.634 12:43.1444 13:5
13 0:1.61779 1:3 2:3.18876 3:17.3334 4:111.031 5:-0.0666667 6:11.6 7:-10.9963 8:-617.794 9:-1000 10:-342.886 11:989.004 12:0.333222 13:5
13 0:1.31695 1:3 2:3.47903 3:16.6833 4:119.307 5:1 6:-10.5 7:-61.9651 8:-757.96 9:-985.279 10:-317.357 11:938.035 12:1.36939 13:4
13 0:1.48479 1:3 2:3.90986 3:20.1889 4:118.388 5:-2.5 6:-1.54545 7:-8.7184 8:-596.338 9:-945.51 10:-487.358 11:991.282 12:77.1578 13:4
13 0:1.34796 1:3 2:3.80268 3:17.8383 4:120.463 5:-0.25 6:-1.83333 7:-34.8837 8:-673.643 9:-973.256 10:-487.597 11:965.116 12:68.2171 13:6
16 0:1.88456 1:3 2:7.29361 3:25.0436 4:107.466 5:6 6:-4.5 7:-116.236 8:-500.369 9:-540.959 10:-236.9 11:883.764 12:30.2583 13:6
16 0:1.65291 1:3 2:6.25766 3:22.8214 4:103.729 5:-0.4 6:-3.8 7:-91.5214 8:-487.718 9:-580.032 10:-150.158 11:908.479 12:117.274 13:1
16 0:1.30098 1:3 2:5.53315 3:18.4818 4:107.446 5:1.75 6:-7.66667 7:0 8:-679.396 9:-443.162 10:-162.078 11:1000 12:89.254 13:1
16 0:1.67799 1:3 2:6.78677 3:22.8752 4:104.677 5:-5.66667 6:-3.16667 7:-141.755 8:-443.587 9:-610.415 10:-167.31 11:858.245 12:152.363 13:3
16 0:1.9792 1:3 2:7.1104 3:26.2678 4:112.45 5:0 6:-2.75 7:-123.233 8:-452.7 9:-541.863 10:-157.303 11:876.767 12:52.5553 13:5
16 0:1.55889 1:3 2:7.58709 3:20.4567 4:111.779 5:-0.4 6:-2.42857 7:-152.198 8:-436.978 9:-517.617 10:-129.677 11:847.802 12:204.504 13:3
16 0:1.44727 1:3 2:6.53408 3:20.974 4:115.627 5:1.25 6:-2.4 7:-149.079 8:-547.32 9:-507.956 10:-88.3585 11:850.921 12:143.635 13:3
16 0:1.46422 1:3 2:8.82265 3:22.5163 4:116.249 5:3.66667 6:-5 7:-90.3979 8:-304.498 9:-500 10:-131.92 11:909.602 12:378.46 13:3
16 0:2.27945 1:3 2:7.23527 3:28.5702 4:106.493 5:0.5 6:-1.23077 7:-38.1326 8:-365.645 9:-430.862 10:-73.7705 11:961.867 12:73.0577 13:3
16 0:1.74121 1:3 2:9.33248 3:22.6952 4:109.308 5:-1 6:-3.6 7:-165.584 8:-449.495 9:-465.007 10:-204.545 11:834.416 12:124.82 13:5
16 0:1.75042 1:3 2:8.05984 3:25.1993 4:116.664 5:-0.5 6:-14.5 7:-100.797 8:-375.758 9:-514.195 10:-150.558 11:899.203 12:195.534 13:3
16 0:1.58025 1:3 2:8.08267 3:25.5807 4:113.905 5:-4 6:1.8 7:-21.7173 8:-434.013 9:-470.431 10:-218.51 11:978.283 12:198.797 13:2
16 0:2.21044 1:3 2:8.11382 3:26.1131 4:114.223 5:0.666667 6:-4.75 7:-199.222 8:-439.17 9:-539.04 10:-186.252 11:800.778 12:13.2296 13:4
16 0:2.10593 1:3 2:10.6203 3:25.8252 4:106.251 5:-0.25 6:-7.33333 7:-174.547 8:-413.984 9:-409.708 10:-182.847 11:825.453 12:60.8652 13:5
16 0:1.28866 1:3 2:6.62887 3:18.8123 4:114.584 5:-2 6:-1.61538 7:-107.826 8:-578.435 9:-492.522 10:-149.217 11:892.174 12:197.565 13:1
16 0:1.55252 1:3 2:7.92405 3:23.062 4:112.84 5:1.66667 6:-12.75 7:-141.913 8:-573.631 9:-459.408 10:-205.16 11:858.087 12:70.4846 13:4
17 0:1.52383 1:3 2:2.79531 3:15.4934 4:138.002 5:1.5 6:-0.4 7:-30.0638 8:-656.241 9:-1000 10:-55.8761 11:969.936 12:0 13:7
17 0:1.3021 1:3 2:2.80987 3:14.2515 4:134.553 5:4 6:-0 7:0 8:-701.839 9:-1000 10:-80.3485 11:1000 12:66.1504 13:6
17 0:1.29168 1:3 2:2.58372 3:13.0117 4:140.328 5:2.25 6:-0.0555556 7:0 8:-753.093 9:-1000 10:-39.6513 11:1000 12:21.0911 13:7
17 0:1.33393 1:3 2:2.88326 3:15.042 4:131.988 5:-1 6:-0 7:-43.842 8:-743.976 9:-1000 10:-78.9826 11:956.158 12:5.68942 13:5
17 0:1.49881 1:3 2:2.46627 3:12.595 4:129.41 5:-3 6:3 7:-3.18725 8:-649.934 9:-1000 10:-27.0916 11:996.813 12:17.2643 13:4
17 0:2.10658 1:3 2:2.21325 3:11.7656 4:138.995 5:1.14286 6:5 7:0 8:-407.158 9:-999.731 10:-32.0237 11:1000 12:67.5457 13:7
17 0:1.62124 1:3 2:2.67907 3:13.7071 4:138.952 5:-0.333333 6:-2.5 7:-104.531 8:-613.264 9:-1000 10:0 11:895.469 12:3.54803 13:2
17 0:1.34857 1:3 2:2.84825 3:14.241 4:138.788 5:0.705882 6:-0.285714 7:-100.636 8:-710.099 9:-993.644 10:0 11:899.364 12:31.4266 13:5
17 0:1.54946 1:3 2:2.92602 3:16.6464 4:139.568 5:0.875 6:-0.272727 7:-74.1351 8:-633.031 9:-1000 10:-2.47117 11:925.865 12:12.3558 13:7
17 0:1.17078 1:3 2:2.75932 3:12.6806 4:137.001 5:-8.5 6:0.25 7:-118.492 8:-825.853 9:-1000 10:-22.4417 11:881.508 12:28.2765 13:5
17 0:1.42189 1:3 2:2.78248 3:13.3831 4:137.079 5:-2 6:-0.25 7:-18.598 8:-624.32 9:-997.997 10:-117.883 11:981.402 12:78.97 13:2
17 0:1.34268 1:3 2:2.74106 3:13.2277 4:135.913 5:-12 6:0 7:-0.454133 8:-652.134 9:-999.546 10:-92.6431 11:999.546 12:92.6431 13:5
17 0:1.62091 1:3 2:2.52443 3:13.7452 4:131.565 5:0.25 6:1 7:-1.62866 8:-615.635 9:-1000 10:-37.785 11:998.371 12:1.30293 13:5
17 0:1.5914 1:3 2:2.89098 3:16.1355 4:135.804 5:-9 6:-1.5 7:-69.1394 8:-618.653 9:-1000 10:-29.8884 11:930.861 12:9.72272 13:2
